request_number,date_unloading,volume_unloaded
304512,2023-10-30,30.0
170721,2023-12-11,30.0
75653,2024-02-15,30.0
10378,2024-03-05,30.0
88790,2024-02-24,30.0
184050,2023-12-19,30.0
58913,2024-02-04,30.0
128130,2024-01-22,29.871299999999998
148901,2024-01-30,30.0
194535,2023-12-26,29.7909
6907,2024-03-03,30.0
187570,2023-12-23,30.0
290595,2023-10-24,30.0
20244,2024-03-11,30.0
110188,2024-01-14,30.0
191290,2023-12-24,29.7909
272800,2023-10-13,30.0
297647,2023-10-26,30.0
250003,2023-11-30,30.0
140112,2024-01-27,30.0
160496,2023-12-05,30.0
252345,2023-10-02,30.0
51021,2024-03-30,30.0
284967,2023-10-19,29.7801
61266,2024-02-04,30.0
280925,2023-10-17,30.0
245153,2023-11-29,30.0
198431,2023-12-28,30.0
254522,2023-10-03,30.0
84990,2024-02-22,30.0
242638,2023-11-25,30.0
251181,2023-12-01,30.0
223513,2023-11-13,30.0
272347,2023-10-13,30.0
15248,2024-03-08,30.0
278830,2023-10-19,30.0
268981,2023-10-11,30.0
234220,2023-11-20,30.0
251349,2023-12-01,30.0
283650,2023-10-18,30.0
201465,2023-12-29,30.0
17796,2024-03-09,30.0
219637,2023-11-12,30.0
51423,2024-03-29,30.0
268759,2023-10-11,29.8788
189355,2023-12-22,29.874000000000002
178089,2023-12-16,30.0
183750,2023-12-19,30.0
238828,2023-11-23,30.0
100868,2024-01-11,30.0
24031,2024-03-13,30.0
302456,2023-10-29,30.0
164836,2023-12-08,30.0
265782,2023-10-12,30.0
9383,2024-03-05,30.0
214510,2023-11-07,30.0
62191,2024-02-05,30.0
53384,2024-03-30,30.0
189118,2023-12-22,30.0
139165,2024-01-26,30.0
85443,2024-02-21,30.0
281565,2023-10-17,30.0
225532,2023-11-14,30.0
92383,2024-02-27,30.0
20907,2024-03-11,30.0
207581,2023-11-02,30.0
176757,2023-12-15,30.0
271545,2023-10-12,30.0
40099,2024-03-22,30.0
290303,2023-10-23,30.0
244814,2023-11-27,30.0
274486,2023-10-14,30.0
299007,2023-10-27,30.0
297065,2023-10-26,30.0
111176,2024-01-15,29.810100000000002
5502,2024-03-02,30.0
203512,2023-12-31,30.0
293283,2023-10-24,30.0
68788,2024-02-10,30.0
62273,2024-02-05,30.0
142578,2024-01-28,30.0
95551,2024-02-29,30.0
241004,2023-11-24,29.8419
282653,2023-10-18,30.0
17830,2024-03-09,29.8185
122899,2024-01-20,29.802599999999998
265569,2023-10-11,29.814600000000002
276423,2023-10-15,30.0
300396,2023-10-28,30.0
64660,2024-02-07,30.0
97936,2024-03-01,30.0
95401,2024-03-01,29.8182
29844,2024-03-16,30.0
79785,2024-02-17,30.0
141715,2024-01-27,30.0
74788,2024-02-14,30.0
245830,2023-11-27,29.7717
212627,2023-11-06,29.7636
88345,2024-02-23,30.0
220554,2023-11-11,30.0
266310,2023-10-09,30.0
73764,2024-02-13,30.0
69536,2024-02-10,30.0
186774,2023-12-21,30.0
194101,2023-12-25,30.0
97302,2024-03-01,30.0
208530,2023-11-03,30.0
260772,2023-10-07,30.0
95753,2024-03-01,30.0
177632,2023-12-15,30.0
126822,2024-01-24,30.0
168155,2023-12-12,29.8815
229445,2023-11-17,30.0
100659,2024-01-10,30.0
85527,2024-02-21,30.0
210311,2023-11-05,30.0
174834,2023-12-14,30.0
43327,2024-03-27,30.0
138661,2024-01-29,29.871299999999998
219617,2023-11-10,30.0
194531,2023-12-26,30.0
24301,2024-03-13,30.0
140368,2024-01-29,29.875799999999998
244128,2023-11-26,30.0
236766,2023-11-22,30.0
86638,2024-02-22,30.0
226404,2023-11-15,30.0
126154,2024-01-21,30.0
26838,2024-03-15,29.8929
88202,2024-02-23,30.0
222060,2023-11-13,30.0
80589,2024-02-18,29.7759
84659,2024-02-21,30.0
160312,2023-12-05,29.7897
260120,2023-10-08,30.0
253091,2023-10-02,30.0
153069,2024-02-03,30.0
125810,2024-01-21,30.0
32494,2024-03-18,30.0
174030,2023-12-13,30.0
84012,2024-02-20,30.0
36627,2024-03-20,29.8845
132049,2024-01-23,30.0
94480,2024-02-28,30.0
175204,2023-12-14,30.0
180270,2023-12-17,30.0
295607,2023-10-28,29.7822
31023,2024-03-17,30.0
298915,2023-10-27,30.0
282183,2023-10-18,30.0
266874,2023-10-10,30.0
309001,2023-11-01,30.0
109192,2024-01-14,30.0
289238,2023-10-22,30.0
235316,2023-11-21,29.889
40529,2024-03-23,30.0
194447,2023-12-25,30.0
190194,2023-12-23,30.0
300377,2023-10-28,30.0
213592,2023-11-06,30.0
164001,2023-12-10,30.0
115631,2024-01-16,29.8524
188454,2023-12-22,29.7666
279562,2023-10-16,30.0
43781,2024-03-25,30.0
219013,2023-11-10,29.8521
162169,2023-12-06,30.0
300878,2023-10-28,29.7783
51794,2024-03-29,30.0
295041,2023-10-28,30.0
224155,2023-11-13,30.0
107548,2024-01-14,30.0
279578,2023-10-19,29.8803
97141,2024-03-01,30.0
4224,2024-03-02,29.799599999999998
278812,2023-10-16,30.0
15718,2024-03-08,29.7873
286371,2023-10-20,30.0
149283,2024-01-31,30.0
164925,2023-12-08,30.0
127986,2024-01-22,30.0
79401,2024-02-17,29.7675
209380,2023-11-03,30.0
83706,2024-02-20,30.0
301052,2023-10-28,30.0
203887,2023-12-31,30.0
188450,2023-12-22,29.894099999999998
217562,2023-11-09,30.0
116632,2024-01-17,30.0
10388,2024-03-05,30.0
227434,2023-11-18,30.0
188464,2023-12-22,30.0
74548,2024-02-14,30.0
190499,2023-12-23,29.7906
262874,2023-10-07,30.0
51561,2024-03-29,29.9007
213837,2023-11-06,30.0
217379,2023-11-11,30.0
94129,2024-02-28,30.0
145180,2024-01-29,30.0
12068,2024-03-06,30.0
156196,2023-12-03,29.8338
211312,2023-11-05,30.0
41682,2024-03-26,29.8389
176271,2023-12-15,30.0
86101,2024-02-25,30.0
47709,2024-03-27,30.0
100393,2024-01-10,30.0
114677,2024-01-16,30.0
236024,2023-11-21,30.0
239691,2023-11-23,30.0
21134,2024-03-11,30.0
113932,2024-01-17,30.0
108152,2024-01-13,30.0
224008,2023-11-14,30.0
113575,2024-01-16,30.0
204267,2023-12-31,30.0
254232,2023-10-03,30.0
109699,2024-01-14,29.8053
280096,2023-10-17,30.0
147046,2024-01-30,30.0
214569,2023-11-07,30.0
303379,2023-10-29,30.0
270632,2023-10-12,29.769
52810,2024-03-30,30.0
234024,2023-11-20,30.0
21586,2024-03-12,30.0
259166,2023-10-05,30.0
264594,2023-10-08,30.0
263783,2023-10-08,30.0
189827,2023-12-23,30.0
236672,2023-11-21,30.0
235580,2023-11-21,30.0
242891,2023-11-25,30.0
12887,2024-03-07,29.841
248137,2023-12-01,29.793899999999997
64176,2024-02-06,30.0
59080,2024-02-03,30.0
10616,2024-03-05,30.0
111378,2024-01-15,30.0
196742,2023-12-27,29.8386
189004,2023-12-22,30.0
128830,2024-01-22,30.0
137414,2024-01-29,30.0
51552,2024-03-29,30.0
178663,2023-12-16,30.0
258693,2023-10-05,30.0
91243,2024-02-27,29.839199999999998
268767,2023-10-11,30.0
208914,2023-11-03,30.0
217969,2023-11-09,30.0
46746,2024-03-26,30.0
141320,2024-01-27,30.0
191014,2023-12-23,30.0
190427,2023-12-23,30.0
31735,2024-03-21,29.7726
81654,2024-02-19,30.0
298537,2023-10-27,30.0
303459,2023-10-29,29.903699999999997
110371,2024-01-17,30.0
48195,2024-03-28,30.0
123848,2024-01-20,29.817899999999998
78423,2024-02-16,30.0
72719,2024-02-15,30.0
266212,2023-10-09,30.0
192544,2023-12-24,30.0
185357,2023-12-20,30.0
5918,2024-03-03,30.0
12797,2024-03-06,30.0
146380,2024-01-29,30.0
285224,2023-10-19,29.8548
62045,2024-02-05,30.0
291329,2023-10-23,30.0
137429,2024-01-26,29.9034
4372,2024-03-02,30.0
94793,2024-02-29,30.0
145541,2024-01-29,30.0
6697,2024-03-03,29.869500000000002
296812,2023-10-29,30.0
226346,2023-11-15,30.0
124098,2024-01-20,30.0
87240,2024-02-23,30.0
149406,2024-01-31,29.8017
162071,2023-12-06,30.0
57771,2024-02-02,30.0
186580,2023-12-21,30.0
162518,2023-12-07,30.0
86817,2024-02-22,30.0
77679,2024-02-17,30.0
12122,2024-03-06,30.0
15019,2024-03-08,30.0
306728,2023-10-31,30.0
89590,2024-02-24,29.7768
105423,2024-01-12,30.0
192198,2023-12-27,30.0
124835,2024-01-20,29.8365
255609,2023-10-04,29.8416
237160,2023-11-22,30.0
59012,2024-02-03,30.0
287624,2023-10-21,30.0
306251,2023-10-31,30.0
64581,2024-02-07,30.0
281200,2023-10-17,30.0
61941,2024-02-05,30.0
278847,2023-10-16,30.0
191605,2023-12-24,30.0
104237,2024-01-12,30.0
284364,2023-10-19,30.0
52943,2024-03-30,30.0
271383,2023-10-12,30.0
28309,2024-03-18,30.0
147501,2024-01-30,30.0
8558,2024-03-04,30.0
25721,2024-03-14,30.0
125543,2024-01-22,30.0
156583,2023-12-06,30.0
21580,2024-03-12,30.0
5996,2024-03-03,30.0
233686,2023-11-19,30.0
228061,2023-11-16,30.0
267793,2023-10-10,30.0
62072,2024-02-05,30.0
196498,2023-12-27,29.9085
69173,2024-02-12,30.0
164150,2023-12-08,30.0
107856,2024-01-13,30.0
61062,2024-02-04,30.0
158479,2023-12-04,30.0
299318,2023-10-27,30.0
159135,2023-12-05,30.0
294855,2023-10-28,30.0
299247,2023-10-27,30.0
241267,2023-11-24,30.0
134457,2024-01-26,30.0
174614,2023-12-14,30.0
53831,2024-03-30,30.0
216695,2023-11-08,29.8971
37631,2024-03-22,30.0
33935,2024-03-19,30.0
157023,2023-12-03,30.0
244853,2023-11-29,30.0
64832,2024-02-10,30.0
300405,2023-10-28,30.0
108873,2024-01-15,30.0
86197,2024-02-22,30.0
148024,2024-01-30,30.0
8694,2024-03-04,30.0
137690,2024-01-28,29.8239
88687,2024-02-24,30.0
28975,2024-03-16,30.0
65944,2024-02-08,30.0
242625,2023-11-25,30.0
89722,2024-02-24,30.0
200221,2023-12-29,30.0
294160,2023-10-24,30.0
74505,2024-02-14,30.0
270552,2023-10-12,30.0
53877,2024-03-30,30.0
78939,2024-02-20,30.0
206466,2024-01-01,30.0
180115,2023-12-17,30.0
144135,2024-01-28,30.0
252699,2023-10-02,29.8959
81164,2024-02-18,29.778599999999997
99702,2024-01-10,30.0
264296,2023-10-08,30.0
129568,2024-01-22,29.8254
51708,2024-03-29,30.0
86341,2024-02-22,30.0
290841,2023-10-23,30.0
161344,2023-12-06,29.7936
215668,2023-11-08,29.907899999999998
26940,2024-03-15,29.8566
203740,2023-12-31,30.0
137604,2024-01-26,30.0
271270,2023-10-12,29.8248
271885,2023-10-12,30.0
184482,2023-12-20,30.0
158333,2023-12-04,30.0
264127,2023-10-08,30.0
167973,2023-12-10,30.0
281793,2023-10-18,30.0
208238,2023-11-03,29.826
288150,2023-10-21,30.0
23065,2024-03-12,30.0
263029,2023-10-08,30.0
247051,2023-11-28,29.779799999999998
10845,2024-03-05,29.801099999999998
50671,2024-03-29,30.0
129448,2024-01-22,29.892
39145,2024-03-22,29.8434
275120,2023-10-17,30.0
252520,2023-10-02,30.0
58873,2024-02-03,30.0
87447,2024-02-23,30.0
16307,2024-03-09,30.0
178777,2023-12-16,30.0
5021,2024-03-02,29.904600000000002
47930,2024-03-28,30.0
160192,2023-12-05,30.0
187656,2023-12-22,29.8821
27636,2024-03-15,30.0
8908,2024-03-04,30.0
184859,2023-12-20,30.0
282699,2023-10-18,29.875799999999998
4413,2024-03-02,29.8434
23723,2024-03-13,30.0
169767,2023-12-11,30.0
274434,2023-10-14,30.0
83624,2024-02-20,30.0
182657,2023-12-19,29.7663
97787,2024-03-01,30.0
293605,2023-10-26,30.0
24515,2024-03-13,30.0
257613,2023-10-05,30.0
200052,2023-12-29,29.8644
262606,2023-10-08,30.0
64670,2024-02-07,30.0
41368,2024-03-23,30.0
77063,2024-02-15,30.0
119918,2024-01-18,30.0
65699,2024-02-11,30.0
66256,2024-02-08,30.0
71641,2024-02-15,30.0
140462,2024-01-28,30.0
120977,2024-01-19,30.0
61281,2024-02-04,30.0
248796,2023-11-29,30.0
227275,2023-11-17,30.0
218620,2023-11-10,30.0
237533,2023-11-22,30.0
251963,2023-10-02,30.0
215508,2023-11-07,30.0
36176,2024-03-20,30.0
253083,2023-10-02,30.0
148275,2024-01-30,30.0
101555,2024-01-11,30.0
209414,2023-11-03,30.0
227075,2023-11-15,30.0
126281,2024-01-21,30.0
106945,2024-01-13,30.0
66500,2024-02-09,30.0
110545,2024-01-15,29.91
110533,2024-01-15,30.0
78329,2024-02-16,30.0
191196,2023-12-24,29.826
98255,2024-01-10,30.0
75211,2024-02-14,30.0
286270,2023-10-20,30.0
243458,2023-11-28,30.0
45656,2024-03-26,30.0
257370,2023-10-05,30.0
197926,2023-12-28,29.833199999999998
232882,2023-11-22,30.0
250252,2023-11-30,30.0
158577,2023-12-04,30.0
243716,2023-11-26,30.0
62879,2024-02-06,30.0
107652,2024-01-13,30.0
231269,2023-11-18,30.0
248951,2023-11-29,30.0
295780,2023-10-25,30.0
211194,2023-11-05,30.0
150607,2024-01-31,29.907600000000002
42251,2024-03-24,30.0
260943,2023-10-09,30.0
88818,2024-02-24,30.0
124243,2024-01-20,30.0
40774,2024-03-23,30.0
276026,2023-10-15,30.0
271501,2023-10-12,30.0
96308,2024-02-29,30.0
11990,2024-03-06,30.0
101408,2024-01-11,30.0
73164,2024-02-13,29.8089
124295,2024-01-20,30.0
125623,2024-01-21,30.0
223218,2023-11-12,30.0
153889,2023-12-05,29.8005
288275,2023-10-21,29.8428
43975,2024-03-25,30.0
200774,2023-12-29,30.0
258627,2023-10-05,29.8644
76721,2024-02-15,30.0
37847,2024-03-24,30.0
8016,2024-03-04,30.0
63475,2024-02-08,30.0
261138,2023-10-07,30.0
171101,2023-12-12,30.0
31056,2024-03-17,30.0
243448,2023-11-26,30.0
10848,2024-03-07,30.0
197661,2023-12-27,30.0
113238,2024-01-16,30.0
184982,2023-12-20,29.889
7535,2024-03-04,30.0
102924,2024-01-11,30.0
215807,2023-11-08,30.0
199189,2023-12-28,30.0
242568,2023-11-25,30.0
218348,2023-11-10,30.0
75773,2024-02-15,29.8626
254380,2023-10-03,30.0
272773,2023-10-14,30.0
69582,2024-02-10,29.8506
261614,2023-10-07,30.0
297764,2023-10-26,30.0
285554,2023-10-19,30.0
27259,2024-03-15,30.0
139371,2024-01-26,30.0
43561,2024-03-24,30.0
208632,2023-11-03,30.0
13979,2024-03-07,30.0
24243,2024-03-13,30.0
10159,2024-03-05,29.7696
265379,2023-10-10,29.907
235643,2023-11-21,30.0
264460,2023-10-08,29.8578
9387,2024-03-06,30.0
202964,2024-01-02,29.88
84982,2024-02-21,30.0
16783,2024-03-10,30.0
235127,2023-11-20,30.0
65226,2024-02-07,29.8278
133634,2024-01-24,30.0
180923,2023-12-18,30.0
83809,2024-02-21,30.0
61322,2024-02-04,29.775000000000002
137650,2024-01-26,30.0
176712,2023-12-15,30.0
38785,2024-03-22,30.0
263872,2023-10-08,30.0
160930,2023-12-06,30.0
240814,2023-11-24,30.0
83487,2024-02-20,30.0
213413,2023-11-06,30.0
202731,2023-12-30,30.0
121659,2024-01-21,30.0
187848,2023-12-22,30.0
101083,2024-01-11,30.0
178911,2023-12-16,30.0
269539,2023-10-11,30.0
98152,2024-03-01,30.0
89708,2024-02-24,30.0
100401,2024-01-10,30.0
228712,2023-11-16,30.0
53740,2024-04-02,29.8764
259243,2023-10-06,29.844
303813,2023-10-29,30.0
256265,2023-10-04,30.0
213902,2023-11-06,29.7942
107133,2024-01-13,30.0
72202,2024-02-12,30.0
152704,2024-02-01,30.0
89502,2024-02-24,30.0
276275,2023-10-15,30.0
63996,2024-02-06,30.0
114334,2024-01-16,30.0
49789,2024-03-28,30.0
35438,2024-03-20,30.0
137023,2024-01-25,30.0
12574,2024-03-08,30.0
216329,2023-11-08,30.0
207152,2023-11-02,30.0
264579,2023-10-08,30.0
23876,2024-03-13,30.0
50565,2024-03-29,30.0
22677,2024-03-12,30.0
85974,2024-02-23,30.0
104827,2024-01-12,30.0
177373,2023-12-15,30.0
230591,2023-11-17,29.7702
187861,2023-12-22,30.0
43669,2024-03-25,30.0
132567,2024-01-24,30.0
263990,2023-10-08,29.88
36997,2024-03-21,29.8251
251579,2023-12-01,30.0
204819,2024-01-01,29.8251
110354,2024-01-14,30.0
177277,2023-12-17,30.0
204116,2023-12-31,30.0
135596,2024-01-25,30.0
257488,2023-10-05,29.7861
275831,2023-10-14,30.0
114904,2024-01-16,30.0
281229,2023-10-17,30.0
153991,2023-12-02,30.0
71203,2024-02-11,30.0
125748,2024-01-21,30.0
174645,2023-12-14,30.0
304832,2023-10-30,30.0
163310,2023-12-07,30.0
80193,2024-02-18,30.0
229365,2023-11-17,30.0
42898,2024-03-24,30.0
78150,2024-02-16,30.0
263011,2023-10-09,30.0
144602,2024-01-29,30.0
306280,2023-10-31,30.0
192385,2023-12-24,30.0
109002,2024-01-14,30.0
31868,2024-03-18,29.833499999999997
288615,2023-10-21,29.817
143519,2024-01-28,30.0
228954,2023-11-16,29.8782
122682,2024-01-19,30.0
17219,2024-03-09,30.0
155462,2023-12-02,30.0
175163,2023-12-16,30.0
266058,2023-10-12,30.0
197234,2023-12-27,30.0
230567,2023-11-17,30.0
177472,2023-12-15,30.0
219891,2023-11-10,30.0
18180,2024-03-10,30.0
250189,2023-11-30,30.0
35356,2024-03-20,30.0
215280,2023-11-07,29.9067
207494,2023-11-02,30.0
259658,2023-10-06,30.0
106327,2024-01-13,29.7888
88389,2024-02-23,30.0
308465,2023-11-01,30.0
251703,2023-12-01,30.0
102504,2024-01-11,30.0
276753,2023-10-15,29.7696
29608,2024-03-16,29.892599999999998
245431,2023-11-28,30.0
159664,2023-12-05,30.0
289107,2023-10-24,30.0
105371,2024-01-12,30.0
165248,2023-12-11,30.0
191652,2023-12-24,30.0
163848,2023-12-07,30.0
122785,2024-01-19,30.0
111726,2024-01-15,30.0
173378,2023-12-13,30.0
211599,2023-11-05,30.0
234253,2023-11-23,30.0
118014,2024-01-17,30.0
52405,2024-03-30,30.0
141190,2024-01-27,30.0
40265,2024-03-22,29.7639
238593,2023-11-23,30.0
159997,2023-12-05,29.9025
28539,2024-03-19,29.793899999999997
199512,2023-12-28,29.7975
174368,2023-12-16,30.0
231655,2023-11-18,30.0
185291,2023-12-21,29.8614
162193,2023-12-06,30.0
68726,2024-02-10,30.0
59255,2024-02-03,29.8041
198063,2023-12-28,30.0
110052,2024-01-16,29.7906
25792,2024-03-14,30.0
178044,2023-12-16,29.831400000000002
181588,2023-12-18,30.0
230390,2023-11-17,29.8572
80831,2024-02-18,30.0
92060,2024-02-27,30.0
49497,2024-03-28,29.8623
168902,2023-12-10,30.0
50069,2024-03-30,29.7606
92834,2024-03-01,30.0
27437,2024-03-15,29.844
300208,2023-10-29,30.0
195331,2023-12-26,30.0
200407,2023-12-31,30.0
205722,2024-01-01,30.0
165111,2023-12-08,30.0
101159,2024-01-11,30.0
185400,2023-12-20,30.0
43540,2024-03-24,29.7633
12684,2024-03-09,30.0
132036,2024-01-23,30.0
165408,2023-12-08,30.0
84753,2024-02-21,30.0
252471,2023-10-02,29.7723
206696,2023-11-02,30.0
5950,2024-03-04,30.0
218211,2023-11-09,30.0
260926,2023-10-06,30.0
236214,2023-11-21,30.0
291609,2023-10-23,30.0
20166,2024-03-11,30.0
175175,2023-12-14,30.0
126965,2024-01-21,30.0
267211,2023-10-10,30.0
220579,2023-11-11,30.0
217491,2023-11-09,30.0
219359,2023-11-13,30.0
198122,2023-12-28,30.0
93292,2024-02-27,30.0
279392,2023-10-16,30.0
111286,2024-01-18,30.0
277479,2023-10-15,29.8221
193452,2023-12-25,30.0
300392,2023-10-28,30.0
120407,2024-01-18,30.0
174560,2023-12-14,29.8149
90641,2024-02-25,30.0
25045,2024-03-14,30.0
145811,2024-01-29,30.0
220699,2023-11-11,30.0
132763,2024-01-26,30.0
303769,2023-10-29,30.0
173660,2023-12-13,30.0
273068,2023-10-16,30.0
102212,2024-01-11,30.0
118879,2024-01-18,30.0
140639,2024-01-27,30.0
152168,2024-02-01,30.0
79763,2024-02-17,30.0
170124,2023-12-11,30.0
246430,2023-11-28,29.883300000000002
78857,2024-02-17,30.0
141711,2024-01-27,30.0
260233,2023-10-09,30.0
261167,2023-10-09,30.0
74202,2024-02-14,30.0
132802,2024-01-24,30.0
183037,2023-12-19,30.0
233758,2023-11-20,30.0
187529,2023-12-21,30.0
293563,2023-10-24,30.0
224271,2023-11-13,30.0
89060,2024-02-24,30.0
110256,2024-01-14,30.0
273186,2023-10-13,30.0
95690,2024-02-29,30.0
253710,2023-10-02,30.0
147855,2024-02-01,30.0
216468,2023-11-08,30.0
230421,2023-11-17,29.7738
292268,2023-10-23,29.778000000000002
287958,2023-10-24,30.0
256994,2023-10-04,30.0
99963,2024-01-10,29.8476
121852,2024-01-19,29.8845
168650,2023-12-10,30.0
142636,2024-01-28,30.0
288989,2023-10-21,30.0
243284,2023-11-26,30.0
184227,2023-12-19,30.0
100740,2024-01-10,30.0
159514,2023-12-05,30.0
262860,2023-10-07,29.8782
223055,2023-11-12,30.0
249205,2023-11-30,29.796300000000002
209777,2023-11-04,30.0
128512,2024-01-22,30.0
58411,2024-02-02,30.0
15701,2024-03-08,29.8572
20423,2024-03-11,30.0
193110,2023-12-25,30.0
98182,2024-03-01,29.8989
36271,2024-03-20,30.0
35320,2024-03-20,30.0
270838,2023-10-15,30.0
196786,2023-12-27,30.0
271726,2023-10-12,29.7654
163609,2023-12-07,30.0
139520,2024-01-26,30.0
271014,2023-10-14,29.866500000000002
226132,2023-11-14,29.898
264105,2023-10-08,30.0
67030,2024-02-09,30.0
284776,2023-10-19,29.7684
93829,2024-02-27,30.0
205391,2024-01-01,30.0
291616,2023-10-25,29.830499999999997
189745,2023-12-23,30.0
73519,2024-02-13,30.0
282113,2023-10-18,30.0
83006,2024-02-20,30.0
65505,2024-02-09,29.7825
210059,2023-11-04,30.0
159643,2023-12-05,30.0
127592,2024-01-21,29.8812
69364,2024-02-10,30.0
64891,2024-02-07,30.0
19914,2024-03-11,30.0
174576,2023-12-14,30.0
262525,2023-10-07,29.8677
23029,2024-03-12,30.0
71468,2024-02-12,29.8734
250856,2023-12-01,30.0
262575,2023-10-07,30.0
124969,2024-01-20,30.0
224484,2023-11-13,30.0
280357,2023-10-20,30.0
207822,2023-11-02,30.0
187377,2023-12-21,30.0
195339,2023-12-26,30.0
218749,2023-11-12,30.0
77753,2024-02-16,30.0
131349,2024-01-23,29.7777
171721,2023-12-12,30.0
225503,2023-11-14,30.0
17738,2024-03-09,29.7834
109256,2024-01-14,30.0
80186,2024-02-18,30.0
164385,2023-12-08,30.0
249070,2023-11-30,30.0
176686,2023-12-16,30.0
270317,2023-10-12,30.0
175772,2023-12-14,30.0
226381,2023-11-15,30.0
267674,2023-10-10,29.8992
47616,2024-03-27,30.0
24948,2024-03-14,29.7762
8008,2024-03-04,30.0
177829,2023-12-19,30.0
274193,2023-10-14,30.0
31695,2024-03-18,29.8764
110696,2024-01-15,30.0
308538,2023-11-02,30.0
63554,2024-02-06,30.0
64040,2024-02-06,30.0
6241,2024-03-03,30.0
4249,2024-03-04,30.0
242350,2023-11-25,30.0
286084,2023-10-20,30.0
261561,2023-10-07,30.0
21170,2024-03-11,30.0
182575,2023-12-18,29.8536
119050,2024-01-18,30.0
81035,2024-02-18,30.0
137914,2024-01-26,30.0
185880,2023-12-20,30.0
136383,2024-01-27,30.0
145146,2024-01-29,29.8083
130362,2024-01-23,30.0
15536,2024-03-08,29.821800000000003
50368,2024-03-28,30.0
118855,2024-01-18,30.0
208731,2023-11-03,30.0
231670,2023-11-18,29.8509
173734,2023-12-13,30.0
80758,2024-02-18,30.0
244764,2023-11-27,30.0
167417,2023-12-10,30.0
296937,2023-10-26,30.0
176619,2023-12-15,30.0
132042,2024-01-23,30.0
214858,2023-11-07,30.0
230896,2023-11-18,30.0
